1,"""Danish, German, Greek, English, Spanish, Finnish, French, Italian, Dutch, Portuguese, Swedish"""
1,"""Danish,Estonian,Finnish,Swedish"""
1,"""Danish, Dutch, German, Greek, Italian, Portuguese, Spanish, Swedish"""
1,"""Danish,Arabic"""
1,"""dan"""
1,"""Dagbani"""
1,"""da, de, el, en, es, fr, fi, nl, pt, sv"""
1,"""da,de,el,en,es,fi,fr,it,nl,pt,sv"""
1,"""da"""
1,"""Czech,English,Zulu"""
1,"""Czech,English,Norwegian"""
1,"""Czech,English,German"""
1,"""czech, english, french,german,spanish"""
1,"""Czech,English,Finish,French,German,Hungarian,Polish,Portuguese, Romanian"""
1,"""Czech,English"""
1,"""Cuzco Quechua"""
1,"""Croatian,Estonian,Greek,Latvian,Lithuanian,Slovenian,Romanian,English,German"""
1,"""Croatian,English,Estonian,German,Greek,Latvian,Lithuanian,Romanian,Slovenian"""
1,"""Creole dialect"""
1,"""Contemporary American English"""
1,"""C#; Java"""
1,"""Chinese with a few Siddham Sanskrit"""
1,"""Chinese, Haitian, English"""
1,"""Chinese,English,The method is applicable to other language pairs."""
1,"""Chinese, English, Swedish"""
1,"""Chinese,  English"""
1,"""Chinese """
1,"""chinese"""
1,"""Cebuano,Chinese,Danish,English,Finnish,French,Greek,Indonesian,Latin,Spanish,Swedish,Vietnamese"""
1,"""Cebuano,Chinese,Danish,English,Finnish,French,Greek,Indonesian,Latin,Spanish,Swahili,Swedish,Vietnamese"""
1,"""Catalan,Spanish,Italian,Galician,Welsh,Portuguese,Asturian"""
1,"""Catalan,Spanish,Galician,Italian,French,Portuguese,Romanian"""
1,"""Catalan,Spanish,English,Arabic"""
1,"""Catalan,Spanish,English"""
1,"""Catalan Sign Language,Catalan"""
1,"""Catalan,Italian,Spanish,German,English"""
1,"""Catalan,English,Spanish"""
1,"""catalan"""
1,"""Castillian Spanish"""
1,"""Cantonese, Mandarin"""
1,"""Cahuilla"""
1,"""ca"""
1,"""c++"""
1,"""Bulgarian,Spanish,Czech,Danish,German,Estonian,Greek,English,French,Italian,Latvian,Lithuanian,Hungarian,Maltan,Dutch,Polish,Portugese,Romanian,Slovakian,Slovenian,Finish,Swedish"""
1,"""Bulgarian,French,Hungarian"""
1,"""Bulgarian,Dutch,English,German,Italian,Norwegian,Portuguese,Romanian,Spanish"""
1,"""Bulgarian,Croatian,Czech,Estonian,English,Hungarian,Macedonian,Persian,Polish,Romanian,Russian,Ukrainian,Serbian,Slovak,Slovene,Resian"""
1,"""Bulgarian,Catalan,Danish,English,Finnish,French,German,Italian,Norwegian,Polish,Romanian,Russian,Spanish,Swedish"""
1,"""bul"""
1,"""BSL signing with English subtitles"""
1,"""British English"""
1,"""Bosnian """
1,"""Biscayan (a Basque dialect)"""
1,"""bilingual Portuguese-English"""
1,"""bilingual English-Portuguese"""
1,"""Bengali, English"""
1,"""bel"""
1,"""Behavior Language"""
1,"""Basque, Spanish, German"""
1,"""Basque,Spanish"""
1,"""Basque,English,Spanish,French"""
1,"""Basque,English,Spanish"""
1,"""Basque,English"""
1,"""Basque, Catalan, Galician, Spanish, English, Portuguese """
1,"""Basque,Catalan,Galician,Spanish"""
1,"""Basque, Catalan, English, Galician, Portuguese, Spanish"""
1,"""barverenc"""
1,"""Bangla,Hindi,Telugu"""
1,"""Bamanankan"""
1,"""Aymara"""
1,"""Avestan"""
1,"""Austronesian languages"""
1,"""Australian English"""
1,"""Auslan (Australian Sign Language)"""
1,"""Aragonese """
1,"""Arabic (Modern Standard variety)"""
1,"""Arabic Language (semitic language based on a root-and-pattern structure),Arabic Sign Language (ArSL)"""
1,"""Arabic, French, German"""
1,"""Arabic,English,Italian,Spanish"""
1,"""Arabic,English,Danish"""
1,"""Arabic.English.Czech"""
1,"""Arabic, Czech, English, French, German, Russian, Spanish"""
1,"""Arabic,Chinese,Urdu,English"""
1,"""Arabic,Chinese,English,French,Russian,Spanish,German"""
1,"""Arabic,Chinese,Danish,Dutch,English,French,German,Hindi,Indonesian,Italian,Japanese,Korean,Malay,Polish,Portuguese,Russian,Spanish,Tagalog,Thai,Vietnamese"""
1,"""Arabic, Bulgarian, Chinese, Danish, Dutch, English, Estonian, Farsi, French, German, Hebrew, Italian, Japanese, Norwegian, Polish, Portuguese, Romanian, Russian, Slovene, Swahili, Swedish, Turkish, and many more"""
1,"""Arabic (Algeria)"""
1,"""ara"""
1,"""Anyi,Baule,Ega,Ibibio,Medefaidrin"""
1,"""Amharic,Tigrinya"""
1,"""Amharic,Tigrigna,Ge'ez"""
1,"""American Sign Language (ASL)"""
1,"""American English,Arabic,Mexican Spanish"""
1,"""American"""
1,"""Amele"""
1,"""amazigh"""
1,"""all variants"""
1,"""All eleven official South African languages"""
1,"""Albanian,Bulgarian,Greek,English,Romanian,Macedonian,Serbian,Croatian,Turkish"""
1,"""Albanian,Bulgarian,Croatian,Czech,Danish,Dutch,English,Estonian,French,Gaelic,German,Italian,Japanese,Latin,Lithuanian,Mandarin Chinese,Modern Greek,Northern Uzbek,Norwegian,Norwegian Bokmaal,Norwegian Nynorsk,Portuguese,Portuguese,Russian,Serbian,Slovenian,Spanish,Standard Malay,Swedish,Turkish"""
1,"""Albanian, Arabic, Bulgarian, Chinese, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Italian, Macedonian, Portuguese, Romanian, Serbian, Spanish, Swedish, Turkish, Urdu"""
1,"""Afrikaans,isiNdebele,isiXhosa,isiZulu,Sepedi,Sesotho,Setswana,Siswati,Tshivenda and Xitsonga."""
1,"""Afrikaans,English,isiZulu,isiXhosa,isiNdebele,Siswati,Tshivenda,Xitsonga,Setswana,Sesotho,Sesotho sa Leboa"""
1,"""Afrikaans,Arabic,Byelorussian (Belarussian),Bulgarian,Catalan,Czech,Welsh,Danish,German,Greek,English,Spanish,Estonian,Persian,Finnish,French,Irish (Irish Gaelic),Galician,Hindi,Croatian,Hungarian,Indonesian,Icelandic,Italian,Hebrew,Japanese,Korean,Lithuanian,Latvian Lettish,Macedonian,Malay,Maltese,Dutch,Norwegian,Polish,Portuguese(Portugal),Romanian,Russian,Slovak,Slovenian,Albanian,Serbian,Swedish,Swahili,Thai,Tagalog,Turkish,Ukrainian,Vietnamese,Yiddish,Chinese(Simplified),Chinese(Traditional)"""
1,"""Afrikaans,Albanian,Amharic,Arabic,Armenian,Azerbaijani,Basque,Belarusian,Bengali,Bihari,Bulgarian,Burmese,Catalan,Cherokee,Chinese (Simplified and Traditional),Croatian,Czech,Danish,Dhivehi,Dutch,English,Esperanto,Estonian,Filipino,Finnish,French,Galician,Georgian,German,Greek,Guarani,Gujarati,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Inuktitut,Irish,Italian,Japanese,Kannada,Kazakh,Khmer,Korean,Kurdish,Kyrgyz,Lao,Latvian,Lithuanian,Macedonian,Malay,Malayalam,Maltese,Marathi,Mongolian,Nepali,Norwegian,Oriya,Pashto,Persian,Polish,Portuguese,Punjabi,Romanian,Russian,Sanskrit,Serbian,Sindhi,Sinhalese,Slovak,Slovenian,Spanish,Swahili,Swedish,Tajik,Tamil,Telugu,Thai,Tibetan,Turkish,Ukranian,Urdu,Uzbek,Uighur,Vietnamese,Welsh,Yiddish"""
1,"""Afrikaans """
1,"""Achinese"""
1,"""ABSL,ISL"""
1,"""70 languages"""
1,"""2,600 languages--not independent"""
1,"""22 european union languages"""
1,"""1978"""
